Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1831.75	-2116.055	284.3054	1.568059	0.2134901	2.467529
6	-1836.644	-2120.474	283.8296	1.519948	0.1650328	2.881986
12	-1837.778	-2122.058	284.2802	1.357897	0.108162	2.834366
18	-1833.883	-2116.468	282.5852	1.202396	0.1669772	3.797695
24	-1838.216	-2120.818	282.6014	1.16287	0.1669772	3.811116
30	-1833.759	-2116.214	282.4542	1.109211	0.2340868	3.811116
36	-1840.837	-2121.185	280.3483	0.8802253	0.201762	5.177724
42	-1843.802	-2124.093	280.2915	0.8667894	0.2346592	5.164867
48	-1841.405	-2120.995	279.5897	0.820056	0.1546256	5.711556
54	-1839.214	-2120.185	280.9713	0.8216396	0.2011881	4.865259
60	-1833.485	-2114.438	280.9532	0.9516654	0.1655695	4.865259
66	-1825.69	-2108.717	283.0277	1.130767	0.226514	3.478298
72	-1836.741	-2117.568	280.8271	1.116495	0.2561577	4.696249
78	-1842.453	-2123.921	281.4687	1.157131	0.1698681	4.453484
84	-1837.042	-2118.686	281.6433	0.9825383	0.1698681	4.453484
90	-1840.57	-2122.243	281.6722	1.045432	0.1803532	4.38268
96	-1849.455	-2131.763	282.3083	1.102892	0.1803532	3.988775
102	-1837.748	-2119.289	281.5417	1.094928	0.2694731	4.287296
108	-1853.72	-2135.545	281.8252	1.093522	0.1431401	4.339965
114	-1844.808	-2125.476	280.6676	1.144631	0.1730639	4.903158
120	-1834.482	-2117.417	282.9353	1.144631	0.1973967	3.573082
126	-1830.849	-2113.813	282.9646	1.308217	0.1390421	3.573082
132	-1833.798	-2115.428	281.6302	1.15115	0.1835446	4.341018
138	-1837.153	-2119.165	282.0129	1.029195	0.1463122	4.263742
144	-1827.75	-2110.836	283.0857	1.24832	0.1442863	3.526478
150	-1837.891	-2119.022	281.131	1.001887	0.1216098	4.826193
156	-1841.252	-2121.898	280.646	1.003248	0.1834274	4.97544
162	-1827.665	-2110.995	283.3296	1.272602	0.205311	3.253255
168	-1845.124	-2127.476	282.3519	1.191291	0.1431806	3.984958
174	-1849.657	-2129.591	279.9343	0.9659189	0.2536066	5.279752
180	-1845.87	-2127.076	281.2059	1.160468	0.2497945	4.468199
186	-1841.597	-2122.218	280.6215	1.088177	0.155947	4.99197
192	-1840.571	-2123.582	283.0113	1.234465	0.2358062	3.412334
198	-1842.308	-2127.233	284.9253	1.631204	0.1642774	2.128186
204	-1842.421	-2127.428	285.0066	1.444794	0.1200306	2.299291
210	-1837.642	-2121.849	284.2066	1.406544	0.2495479	2.568282
216	-1832.082	-2116.517	284.4347	1.427544	0.1648875	2.568282
222	-1835.035	-2118.086	283.0503	1.245163	0.1626988	3.511792
228	-1836.954	-2121.333	284.3793	1.317907	0.187397	2.625683
234	-1833.293	-2116.671	283.3775	1.317907	0.187397	3.230185
240	-1838.259	-2121.214	282.9551	1.118456	0.2443117	3.499651
246	-1845.39	-2127.912	282.5212	1.118456	0.2397111	3.758417
252	-1849.803	-2131.036	281.2329	1.010685	0.1952453	4.623339
258	-1858.962	-2142.547	283.5854	1.117175	0.1424052	3.314611
264	-1855.17	-2137.89	282.7201	1.127779	0.2947452	3.557755
270	-1864.84	-2146.749	281.909	1.038877	0.1995779	4.218929
276	-1856.149	-2138.318	282.1689	1.153038	0.1803217	4.039854
282	-1853.562	-2135.308	281.7455	1.276517	0.2900052	4.039854
288	-1849.211	-2132.701	283.4907	1.233969	0.2457196	3.11386
294	-1840.593	-2123.859	283.2665	1.233969	0.3120209	3.150758
300	-1838.161	-2121.29	283.1291	1.195257	0.3064935	3.262536
306	-1851.829	-2135.721	283.8919	1.216629	0.33414	2.755021
312	-1854.873	-2138.73	283.8563	1.293424	0.3412411	2.720487
318	-1847.734	-2131.755	284.0212	1.39923	0.1373193	2.897711
324	-1840.06	-2123.318	283.2581	1.39923	0.1393215	3.347764
330	-1837.706	-2121.225	283.5194	1.365108	0.1367318	3.219367
336	-1828.102	-2111.811	283.7098	1.244479	0.2132907	3.030121
342	-1837.028	-2120.145	283.1174	1.074504	0.2132907	3.480611
348	-1828.96	-2112.003	283.043	1.214358	0.1912222	3.480611
354	-1840.22	-2123.259	283.0391	1.231212	0.1995928	3.458284
360	-1848.779	-2129.685	280.9061	1.028821	0.2224117	4.75179
366	-1858.716	-2139.097	280.381	1.069446	0.2519627	4.977282
372	-1851.846	-2134.904	283.0579	1.149923	0.197788	3.497927
378	-1853.522	-2135.517	281.9952	0.9700815	0.2343691	4.152703
384	-1850.924	-2131.057	280.1328	0.8575104	0.1652296	5.372737
390	-1848.631	-2128.824	280.1929	0.9400964	0.230662	5.184901
396	-1860.166	-2142.828	282.6614	1.080752	0.2384108	3.701232
402	-1867.16	-2148.525	281.3656	1.061881	0.2148186	4.48767
408	-1865.548	-2148.55	283.0016	1.34919	0.1233837	3.561944
414	-1842.718	-2125.192	282.4738	1.091664	0.2166419	3.837862
420	-1849.144	-2130.515	281.3712	1.091664	0.3157748	4.3235
426	-1839.212	-2121.45	282.2372	1.179712	0.1456623	4.052025
432	-1831.389	-2112.827	281.4382	1.073841	0.1852882	4.489794
438	-1845.415	-2125.919	280.504	0.8331672	0.2239901	5.082017
444	-1842.7	-2122.254	279.5544	1.00659	0.2078722	5.535917
450	-1849.801	-2131.573	281.7721	0.9924873	0.2078722	4.308824
456	-1855.059	-2137.679	282.6202	0.9924873	0.2315715	3.786661
462	-1858.278	-2137.948	279.6692	1.033292	0.2116324	5.452079
468	-1851.123	-2131.979	280.8553	1.035394	0.2116324	4.793645
474	-1843.41	-2124.221	280.8114	0.8997981	0.1730175	4.959487
480	-1833.827	-2114.559	280.7317	0.8544921	0.2280311	4.937478
486	-1832.243	-2112.982	280.7391	0.9397439	0.2280311	4.885898
492	-1848.456	-2130.082	281.6265	1.044293	0.3468747	4.167121
498	-1841.07	-2122.427	281.3562	0.9433389	0.1886789	4.603251
504	-1850.626	-2130.717	280.0908	1.0358	0.2115594	5.218223
510	-1836.994	-2119.094	282.1002	1.16212	0.1902858	4.056074
516	-1829.015	-2110.833	281.8182	1.017515	0.2277694	4.236547
522	-1836.936	-2117.649	280.7137	0.8606628	0.2522978	4.907873
528	-1838.661	-2118.545	279.8839	0.9948853	0.2181751	5.34462
534	-1840.12	-2120.004	279.8844	1.05855	0.1962407	5.34462
540	-1828.403	-2108.958	280.5555	1.05855	0.1766372	5.006979
546	-1842.643	-2121.807	279.1638	1.034888	0.1980998	5.750573
552	-1837.674	-2117.795	280.1213	0.9410892	0.1862546	5.295641
558	-1830.244	-2112.953	282.7089	1.024432	0.2173174	3.74007
564	-1833.129	-2114.708	281.5791	1.143089	0.2173174	4.317416
570	-1836.515	-2118.207	281.6917	1.17021	0.3143516	4.098935
576	-1845.488	-2128.248	282.7592	1.300696	0.3143516	3.407596
582	-1842.708	-2125.686	282.9773	1.226335	0.2494374	3.415769
588	-1845.625	-2128.7	283.0749	1.153625	0.1663404	3.543704
594	-1838.674	-2119.55	280.8762	1.087469	0.1897532	4.789306
600	-1840.043	-2122.15	282.1068	1.073426	0.1897532	4.103791
606	-1833.69	-2116.678	282.988	1.24035	0.2444519	3.408969
612	-1835.091	-2117.959	282.8678	1.105601	0.1826305	3.661237
618	-1838.097	-2121.307	283.2098	1.220675	0.1538146	3.450637
624	-1840.168	-2124.523	284.3557	1.464249	0.1521344	2.621349
630	-1833.553	-2117.824	284.271	1.464249	0.1585358	2.660016
636	-1836.315	-2120.383	284.0686	1.325033	0.1943957	2.798636
642	-1838.2	-2121.591	283.3913	1.191352	0.1957622	3.281647
648	-1827.885	-2112.297	284.4116	1.3592	0.235239	2.493766
654	-1834.964	-2119.513	284.5492	1.505234	0.1777691	2.42181
660	-1829.574	-2113.703	284.1294	1.355027	0.2070923	2.720068
666	-1833.876	-2117.819	283.9436	1.275347	0.1890287	2.914433
672	-1833.34	-2115.072	281.7315	1.105163	0.1958471	4.28825
678	-1830.961	-2111.719	280.7582	0.9650769	0.2244739	4.866671
684	-1836.731	-2116.752	280.0206	0.8777928	0.2244739	5.324027
690	-1844.58	-2129.334	284.7538	1.464398	0.1937583	2.286155
696	-1851.038	-2136.033	284.9953	1.579861	0.1506714	2.146339
702	-1856.618	-2141.815	285.197	1.579898	0.2048249	1.896935
708	-1843.262	-2128.514	285.2519	1.558166	0.1596794	1.970711
714	-1844.708	-2129.349	284.6405	1.475726	0.1800234	2.378266
720	-1857.157	-2139.22	282.0634	1.128967	0.1596161	4.152273
726	-1867.511	-2150.976	283.4644	1.128967	0.1728007	3.317707
732	-1858.646	-2142.67	284.0237	1.291098	0.140646	2.954071
738	-1837.768	-2121.734	283.9658	1.367727	0.1852449	2.85222
744	-1861.485	-2143.062	281.577	0.9162906	0.1690151	4.529632
750	-1837.803	-2121.384	283.5814	1.281252	0.1964102	3.114517
756	-1844.369	-2128.07	283.7005	1.238977	0.1964102	3.068699
762	-1846.321	-2130.226	283.9047	1.392063	0.1964102	2.853726
768	-1848.726	-2130.814	282.0876	1.225474	0.1630649	4.076973
774	-1841.629	-2123.304	281.6745	1.137382	0.150874	4.384793
780	-1840.35	-2122.027	281.677	1.183763	0.1372247	4.384793
786	-1839.776	-2121.36	281.5833	1.057721	0.1807137	4.425233
